"node i","node j","query","t0","t1","t2"
"ua2","oa4","SELECT * FROM ""oa4"" ORDER BY desc LIMIT 100","323697301950","323697536578","323697570289"
"ua2","oa5","SELECT * FROM ""oa5"" ORDER BY desc LIMIT 100","323697572499","323697807283","323697840463"
"ua2","oa6","SELECT * FROM ""oa6"" ORDER BY desc LIMIT 100","323697842685","323698075631","323698108394"
"ua2","oa7","SELECT * FROM ""oa7"" ORDER BY desc LIMIT 100","323698110709","323698345624","323698379165"
"ua2","oa8","SELECT * FROM ""oa8"" ORDER BY desc LIMIT 100","323698381411","323698614539","323698647503"
"ua2","oa9","SELECT * FROM ""oa9"" ORDER BY desc LIMIT 100","323698649648","323698884875","323698918567"
"ua2","oa10","SELECT * FROM ""oa10"" ORDER BY desc LIMIT 100","323698920891","323699155473","323699188717"
"ua2","oa11","SELECT * FROM ""oa11"" ORDER BY desc LIMIT 100","323699191226","323699426092","323699459640"
"ua3","oa3","SELECT * FROM ""oa3"" ORDER BY desc LIMIT 100","323699461955","323699696122","323699729373"
"ua3","oa4","SELECT * FROM ""oa4"" ORDER BY desc LIMIT 100","323699731609","323699966603","323700006703"
"ua3","oa5","SELECT * FROM ""oa5"" ORDER BY desc LIMIT 100","323700008928","323700279521","323700313300"
"ua3","oa6","SELECT * FROM ""oa6"" ORDER BY desc LIMIT 100","323700315646","323700549708","323700583642"
"ua3","oa7","SELECT * FROM ""oa7"" ORDER BY desc LIMIT 100","323700585772","323700820316","323700853663"
"ua3","oa8","SELECT * FROM ""oa8"" ORDER BY desc LIMIT 100","323700855885","323701088776","323701121829"
"ua3","oa9","SELECT * FROM ""oa9"" ORDER BY desc LIMIT 100","323701123951","323701358554","323701391220"
"ua3","oa10","SELECT * FROM ""oa10"" ORDER BY desc LIMIT 100","323701393481","323701626574","323701660056"
"ua3","oa11","SELECT * FROM ""oa11"" ORDER BY desc LIMIT 100","323701662321","323701897119","323701930547"
"ua3","oa12","SELECT * FROM ""oa12"" ORDER BY desc LIMIT 100","323701932802","323702165270","323702198672"
"ua4","oa4","SELECT * FROM ""oa4"" ORDER BY desc LIMIT 100","323702201018","323702436937","323702471142"
"ua4","oa5","SELECT * FROM ""oa5"" ORDER BY desc LIMIT 100","323702473383","323702707104","323702740123"
"ua4","oa6","SELECT * FROM ""oa6"" ORDER BY desc LIMIT 100","323702742296","323702977164","323703010273"
"ua4","oa7","SELECT * FROM ""oa7"" ORDER BY desc LIMIT 100","323703012491","323703245411","323703277864"
"ua4","oa8","SELECT * FROM ""oa8"" ORDER BY desc LIMIT 100","323703280029","323703514197","323703547472"
"ua4","oa9","SELECT * FROM ""oa9"" ORDER BY desc LIMIT 100","323703549666","323703810725","323703844528"
"ua4","oa10","SELECT * FROM ""oa10"" ORDER BY desc LIMIT 100","323703846716","323704123548","323704158610"
"ua4","oa11","SELECT * FROM ""oa11"" ORDER BY desc LIMIT 100","323704160936","323704396600","323704430541"
"ua4","oa12","SELECT * FROM ""oa12"" ORDER BY desc LIMIT 100","323704432723","323704666391","323704700293"
"ua4","oa13","SELECT * FROM ""oa13"" ORDER BY desc LIMIT 100","323704702512","323704937058","323704970431"
"ua5","oa5","SELECT * FROM ""oa5"" ORDER BY desc LIMIT 100","323704972749","323705207017","323705240601"
"ua5","oa6","SELECT * FROM ""oa6"" ORDER BY desc LIMIT 100","323705242828","323705477665","323705511397"
"ua5","oa7","SELECT * FROM ""oa7"" ORDER BY desc LIMIT 100","323705513638","323705746626","323705779787"
"ua5","oa8","SELECT * FROM ""oa8"" ORDER BY desc LIMIT 100","323705781943","323706016796","323706051146"
"ua5","oa9","SELECT * FROM ""oa9"" ORDER BY desc LIMIT 100","323706053280","323706286816","323706323324"
"ua5","oa10","SELECT * FROM ""oa10"" ORDER BY desc LIMIT 100","323706325544","323706558634","323706592749"
"ua5","oa11","SELECT * FROM ""oa11"" ORDER BY desc LIMIT 100","323706594977","323706830068","323706864118"
"ua5","oa12","SELECT * FROM ""oa12"" ORDER BY desc LIMIT 100","323706866317","323707155963","323707191546"
"ua5","oa13","SELECT * FROM ""oa13"" ORDER BY desc LIMIT 100","323707193873","323707429809","323707464471"
"ua5","oa14","SELECT * FROM ""oa14"" ORDER BY desc LIMIT 100","323707466717","323707700037","323707733832"
"ua6","oa6","SELECT * FROM ""oa6"" ORDER BY desc LIMIT 100","323707736265","323707971888","323708009120"
"ua6","oa7","SELECT * FROM ""oa7"" ORDER BY desc LIMIT 100","323708011457","323708285070","323708319406"
"ua6","oa8","SELECT * FROM ""oa8"" ORDER BY desc LIMIT 100","323708321672","323708556888","323708591137"
"ua6","oa9","SELECT * FROM ""oa9"" ORDER BY desc LIMIT 100","323708593413","323708826528","323708860361"
"ua6","oa10","SELECT * FROM ""oa10"" ORDER BY desc LIMIT 100","323708862590","323709097044","323709131390"
"ua6","oa11","SELECT * FROM ""oa11"" ORDER BY desc LIMIT 100","323709133664","323709366684","323709402884"
"ua6","oa12","SELECT * FROM ""oa12"" ORDER BY desc LIMIT 100","323709405101","323709638044","323709672247"
"ua6","oa13","SELECT * FROM ""oa13"" ORDER BY desc LIMIT 100","323709674342","323709909849","323709943890"
"ua6","oa14","SELECT * FROM ""oa14"" ORDER BY desc LIMIT 100","323709946060","323710178885","323710212268"
"ua6","oa15","SELECT * FROM ""oa15"" ORDER BY desc LIMIT 100","323710214469","323710449719","323710484113"
"ua7","oa7","SELECT * FROM ""oa7"" ORDER BY desc LIMIT 100","323710486425","323710720415","323710754172"
"ua7","oa8","SELECT * FROM ""oa8"" ORDER BY desc LIMIT 100","323710756401","323710991534","323711026097"
"ua7","oa9","SELECT * FROM ""oa9"" ORDER BY desc LIMIT 100","323711028307","323711261699","323711295614"
"ua7","oa10","SELECT * FROM ""oa10"" ORDER BY desc LIMIT 100","323711297825","323711532199","323711566223"
"ua7","oa11","SELECT * FROM ""oa11"" ORDER BY desc LIMIT 100","323711568458","323711801550","323711835020"
"ua7","oa12","SELECT * FROM ""oa12"" ORDER BY desc LIMIT 100","323711837191","323712116006","323712150735"
"ua7","oa13","SELECT * FROM ""oa13"" ORDER BY desc LIMIT 100","323712153869","323712387712","323712421046"
"ua7","oa14","SELECT * FROM ""oa14"" ORDER BY desc LIMIT 100","323712423336","323712655588","323712690002"
"ua7","oa15","SELECT * FROM ""oa15"" ORDER BY desc LIMIT 100","323712739001","323712998242","323713070243"
"ua7","oa16","SELECT * FROM ""oa16"" ORDER BY desc LIMIT 100","323713072700","323713325037","323713358527"
"ua8","oa8","SELECT * FROM ""oa8"" ORDER BY desc LIMIT 100","323713360796","323713597729","323713631881"
"ua8","oa9","SELECT * FROM ""oa9"" ORDER BY desc LIMIT 100","323713634122","323713866972","323713901205"
"ua8","oa10","SELECT * FROM ""oa10"" ORDER BY desc LIMIT 100","323713903410","323714138140","323714172563"
"ua8","oa11","SELECT * FROM ""oa11"" ORDER BY desc LIMIT 100","323714174755","323714408042","323714442119"
"ua8","oa12","SELECT * FROM ""oa12"" ORDER BY desc LIMIT 100","323714444205","323714678579","323714711985"
"ua8","oa13","SELECT * FROM ""oa13"" ORDER BY desc LIMIT 100","323714714127","323714946915","323714981039"
"ua8","oa14","SELECT * FROM ""oa14"" ORDER BY desc LIMIT 100","323714983121","323715217109","323715252062"
"ua8","oa15","SELECT * FROM ""oa15"" ORDER BY desc LIMIT 100","323715254182","323715489174","323715523025"
"ua8","oa16","SELECT * FROM ""oa16"" ORDER BY desc LIMIT 100","323715525231","323715758405","323715791748"
"ua8","oa17","SELECT * FROM ""oa17"" ORDER BY desc LIMIT 100","323715793812","323716057904","323716109318"
"ua9","oa9","SELECT * FROM ""oa9"" ORDER BY desc LIMIT 100","323716111660","323716345336","323716378845"
"ua9","oa10","SELECT * FROM ""oa10"" ORDER BY desc LIMIT 100","323716381126","323716616335","323716654616"
"ua9","oa11","SELECT * FROM ""oa11"" ORDER BY desc LIMIT 100","323716657173","323716900324","323716934049"
"ua9","oa12","SELECT * FROM ""oa12"" ORDER BY desc LIMIT 100","323716936278","323717170748","323717205066"
"ua9","oa13","SELECT * FROM ""oa13"" ORDER BY desc LIMIT 100","323717207257","323717439860","323717473389"
"ua9","oa14","SELECT * FROM ""oa14"" ORDER BY desc LIMIT 100","323717475549","323717709449","323717743152"
"ua9","oa15","SELECT * FROM ""oa15"" ORDER BY desc LIMIT 100","323717745285","323717978447","323718012608"
"ua9","oa16","SELECT * FROM ""oa16"" ORDER BY desc LIMIT 100","323718014737","323718249668","323718283751"
"ua9","oa17","SELECT * FROM ""oa17"" ORDER BY desc LIMIT 100","323718285904","323718519890","323718553625"
"ua9","oa18","SELECT * FROM ""oa18"" ORDER BY desc LIMIT 100","323718555839","323718788100","323718821643"
"ua10","oa10","SELECT * FROM ""oa10"" ORDER BY desc LIMIT 100","323718823864","323719059865","323719094388"
"ua10","oa11","SELECT * FROM ""oa11"" ORDER BY desc LIMIT 100","323719096702","323719330354","323719363770"
"ua10","oa12","SELECT * FROM ""oa12"" ORDER BY desc LIMIT 100","323719366050","323719600079","323719633449"
"ua10","oa13","SELECT * FROM ""oa13"" ORDER BY desc LIMIT 100","323719635637","323719868254","323719901604"
"ua10","oa14","SELECT * FROM ""oa14"" ORDER BY desc LIMIT 100","323719903713","323720181267","323720215983"
"ua10","oa15","SELECT * FROM ""oa15"" ORDER BY desc LIMIT 100","323720218302","323720450385","323720483722"
"ua10","oa16","SELECT * FROM ""oa16"" ORDER BY desc LIMIT 100","323720485827","323720720034","323720754055"
"ua10","oa17","SELECT * FROM ""oa17"" ORDER BY desc LIMIT 100","323720756204","323720987866","323721024149"
"ua10","oa18","SELECT * FROM ""oa18"" ORDER BY desc LIMIT 100","323721026159","323721258537","323721292561"
"ua10","oa19","SELECT * FROM ""oa19"" ORDER BY desc LIMIT 100","323721294685","323721528581","323721561745"
"ua11","oa11","SELECT * FROM ""oa11"" ORDER BY desc LIMIT 100","323721563958","323721797652","323721831286"
"ua11","oa12","SELECT * FROM ""oa12"" ORDER BY desc LIMIT 100","323721833473","323722067785","323722102272"
"ua11","oa13","SELECT * FROM ""oa13"" ORDER BY desc LIMIT 100","323722104446","323722337323","323722371189"
"ua11","oa14","SELECT * FROM ""oa14"" ORDER BY desc LIMIT 100","323722373451","323722607992","323722641283"
"ua11","oa15","SELECT * FROM ""oa15"" ORDER BY desc LIMIT 100","323722643432","323722875665","323722908976"
"ua11","oa16","SELECT * FROM ""oa16"" ORDER BY desc LIMIT 100","323722911059","323723145631","323723179021"
"ua11","oa17","SELECT * FROM ""oa17"" ORDER BY desc LIMIT 100","323723181131","323723413961","323723447807"
"ua11","oa18","SELECT * FROM ""oa18"" ORDER BY desc LIMIT 100","323723449950","323723684482","323723717910"
"ua11","oa19","SELECT * FROM ""oa19"" ORDER BY desc LIMIT 100","323723719973","323723952211","323723988090"
"ua11","oa20","SELECT * FROM ""oa20"" ORDER BY desc LIMIT 100","323723990257","323724227727","323724262555"
"ua12","oa12","SELECT * FROM ""oa12"" ORDER BY desc LIMIT 100","323724264934","323724501073","323724535178"
"ua12","oa13","SELECT * FROM ""oa13"" ORDER BY desc LIMIT 100","323724537288","323724769606","323724803327"
"ua12","oa14","SELECT * FROM ""oa14"" ORDER BY desc LIMIT 100","323724805457","323725040022","323725073641"
"ua12","oa15","SELECT * FROM ""oa15"" ORDER BY desc LIMIT 100","323725075809","323725308296","323725341532"
"ua12","oa16","SELECT * FROM ""oa16"" ORDER BY desc LIMIT 100","323725343640","323725577663","323725611044"
"ua12","oa17","SELECT * FROM ""oa17"" ORDER BY desc LIMIT 100","323725613183","323725845750","323725878962"
"ua12","oa18","SELECT * FROM ""oa18"" ORDER BY desc LIMIT 100","323725881071","323726114847","323726148565"
"ua12","oa19","SELECT * FROM ""oa19"" ORDER BY desc LIMIT 100","323726150671","323726383314","323726416319"
"ua12","oa20","SELECT * FROM ""oa20"" ORDER BY desc LIMIT 100","323726418466","323726651821","323726685320"
"ua12","oa21","SELECT * FROM ""oa21"" ORDER BY desc LIMIT 100","323726688016","323726921729","323726954951"
"ua13","oa13","SELECT * FROM ""oa13"" ORDER BY desc LIMIT 100","323726957185","323727190361","323727223827"
"ua13","oa14","SELECT * FROM ""oa14"" ORDER BY desc LIMIT 100","323727225920","323727460508","323727494024"
"ua13","oa15","SELECT * FROM ""oa15"" ORDER BY desc LIMIT 100","323727496138","323727728985","323727762840"
"ua13","oa16","SELECT * FROM ""oa16"" ORDER BY desc LIMIT 100","323727764966","323727999930","323728060622"
"ua13","oa17","SELECT * FROM ""oa17"" ORDER BY desc LIMIT 100","323728062923","323728311570","323728345063"
"ua13","oa18","SELECT * FROM ""oa18"" ORDER BY desc LIMIT 100","323728347147","323728581420","323728615242"
"ua13","oa19","SELECT * FROM ""oa19"" ORDER BY desc LIMIT 100","323728617336","323728849311","323728883761"
"ua13","oa20","SELECT * FROM ""oa20"" ORDER BY desc LIMIT 100","323728885892","323729119855","323729153463"
"ua13","oa21","SELECT * FROM ""oa21"" ORDER BY desc LIMIT 100","323729155628","323729389046","323729422823"
"ua13","oa22","SELECT * FROM ""oa22"" ORDER BY desc LIMIT 100","323729424956","323729659063","323729693088"
"ua14","oa14","SELECT * FROM ""oa14"" ORDER BY desc LIMIT 100","323729695260","323729930539","323729964627"
"ua14","oa15","SELECT * FROM ""oa15"" ORDER BY desc LIMIT 100","323729966776","323730199741","323730233224"
"ua14","oa16","SELECT * FROM ""oa16"" ORDER BY desc LIMIT 100","323730235558","323730470053","323730504201"
"ua14","oa17","SELECT * FROM ""oa17"" ORDER BY desc LIMIT 100","323730506307","323730738776","323730772411"
"ua14","oa18","SELECT * FROM ""oa18"" ORDER BY desc LIMIT 100","323730774558","323731008715","323731042822"
"ua14","oa19","SELECT * FROM ""oa19"" ORDER BY desc LIMIT 100","323731044982","323731277079","323731311092"
"ua14","oa20","SELECT * FROM ""oa20"" ORDER BY desc LIMIT 100","323731313288","323731548031","323731581482"
"ua14","oa21","SELECT * FROM ""oa21"" ORDER BY desc LIMIT 100","323731583615","323731816094","323731849343"
"ua14","oa22","SELECT * FROM ""oa22"" ORDER BY desc LIMIT 100","323731851428","323732098333","323732133338"
"ua14","oa23","SELECT * FROM ""oa23"" ORDER BY desc LIMIT 100","323732135534","323732367759","323732401020"
"ua15","oa15","SELECT * FROM ""oa15"" ORDER BY desc LIMIT 100","323732403272","323732638483","323732672233"
"ua15","oa16","SELECT * FROM ""oa16"" ORDER BY desc LIMIT 100","323732674595","323732991394","323733028421"
"ua15","oa17","SELECT * FROM ""oa17"" ORDER BY desc LIMIT 100","323733030852","323733263943","323733297724"
"ua15","oa18","SELECT * FROM ""oa18"" ORDER BY desc LIMIT 100","323733299850","323733552231","323733586668"
"ua15","oa19","SELECT * FROM ""oa19"" ORDER BY desc LIMIT 100","323733613582","323733903818","323733941279"
"ua15","oa20","SELECT * FROM ""oa20"" ORDER BY desc LIMIT 100","323733943738","323734326955","323734377303"
"ua15","oa21","SELECT * FROM ""oa21"" ORDER BY desc LIMIT 100","323734379510","323734612356","323734646024"
"ua15","oa22","SELECT * FROM ""oa22"" ORDER BY desc LIMIT 100","323734648196","323734882996","323734916223"
"ua15","oa23","SELECT * FROM ""oa23"" ORDER BY desc LIMIT 100","323734918448","323735150906","323735185012"
"ua15","oa24","SELECT * FROM ""oa24"" ORDER BY desc LIMIT 100","323735187427","323735421716","323735455204"
"ua16","oa16","SELECT * FROM ""oa16"" ORDER BY desc LIMIT 100","323735457537","323735690456","323735726129"
"ua16","oa17","SELECT * FROM ""oa17"" ORDER BY desc LIMIT 100","323735728236","323735960722","323735994953"
"ua16","oa18","SELECT * FROM ""oa18"" ORDER BY desc LIMIT 100","323735997168","323736275795","323736310945"
"ua16","oa19","SELECT * FROM ""oa19"" ORDER BY desc LIMIT 100","323736313243","323736546104","323736578983"
"ua16","oa20","SELECT * FROM ""oa20"" ORDER BY desc LIMIT 100","323736581225","323736816464","323736850316"
"ua16","oa21","SELECT * FROM ""oa21"" ORDER BY desc LIMIT 100","323736852533","323737085993","323737119884"
"ua16","oa22","SELECT * FROM ""oa22"" ORDER BY desc LIMIT 100","323737122064","323737355803","323737389309"
"ua16","oa23","SELECT * FROM ""oa23"" ORDER BY desc LIMIT 100","323737391565","323737624105","323737657636"
"ua16","oa24","SELECT * FROM ""oa24"" ORDER BY desc LIMIT 100","323737659739","323737894095","323737927382"
"ua16","oa25","SELECT * FROM ""oa25"" ORDER BY desc LIMIT 100","323737929593","323738162459","323738195430"
"ua17","oa17","SELECT * FROM ""oa17"" ORDER BY desc LIMIT 100","323738197691","323738432746","323738465833"
"ua17","oa18","SELECT * FROM ""oa18"" ORDER BY desc LIMIT 100","323738468003","323738700935","323738736663"
"ua17","oa19","SELECT * FROM ""oa19"" ORDER BY desc LIMIT 100","323738738942","323738971995","323739006132"
"ua17","oa20","SELECT * FROM ""oa20"" ORDER BY desc LIMIT 100","323739008249","323739242419","323739276235"
"ua17","oa21","SELECT * FROM ""oa21"" ORDER BY desc LIMIT 100","323739278376","323739510676","323739544237"
"ua17","oa22","SELECT * FROM ""oa22"" ORDER BY desc LIMIT 100","323739546429","323739780903","323739814482"
"ua17","oa23","SELECT * FROM ""oa23"" ORDER BY desc LIMIT 100","323739816623","323740123215","323740169899"
"ua17","oa24","SELECT * FROM ""oa24"" ORDER BY desc LIMIT 100","323740172503","323740425023","323740460159"
"ua17","oa25","SELECT * FROM ""oa25"" ORDER BY desc LIMIT 100","323740462495","323740695003","323740729441"
"ua17","oa26","SELECT * FROM ""oa26"" ORDER BY desc LIMIT 100","323740731646","323740965501","323740999202"
"ua18","oa18","SELECT * FROM ""oa18"" ORDER BY desc LIMIT 100","323741001500","323741234254","323741267316"
"ua18","oa19","SELECT * FROM ""oa19"" ORDER BY desc LIMIT 100","323741269475","323741503415","323741537847"
"ua18","oa20","SELECT * FROM ""oa20"" ORDER BY desc LIMIT 100","323741540657","323741774138","323741807749"
"ua18","oa21","SELECT * FROM ""oa21"" ORDER BY desc LIMIT 100","323741809917","323742041580","323742075659"
"ua18","oa22","SELECT * FROM ""oa22"" ORDER BY desc LIMIT 100","323742077836","323742312345","323742345537"
"ua18","oa23","SELECT * FROM ""oa23"" ORDER BY desc LIMIT 100","323742347789","323742580228","323742613845"
"ua18","oa24","SELECT * FROM ""oa24"" ORDER BY desc LIMIT 100","323742616000","323742849778","323742884075"
"ua18","oa25","SELECT * FROM ""oa25"" ORDER BY desc LIMIT 100","323742886305","323743118464","323743152051"
"ua18","oa26","SELECT * FROM ""oa26"" ORDER BY desc LIMIT 100","323743154250","323743388310","323743422763"
"ua18","oa27","SELECT * FROM ""oa27"" ORDER BY desc LIMIT 100","323743424952","323743657374","323743690861"
"ua19","oa19","SELECT * FROM ""oa19"" ORDER BY desc LIMIT 100","323743693100","323743937437","323743970273"
"ua19","oa20","SELECT * FROM ""oa20"" ORDER BY desc LIMIT 100","323743972390","323744244672","323744278099"
"ua19","oa21","SELECT * FROM ""oa21"" ORDER BY desc LIMIT 100","323744280259","323744508886","323744542817"
"ua19","oa22","SELECT * FROM ""oa22"" ORDER BY desc LIMIT 100","323744544875","323744772964","323744805587"
"ua19","oa23","SELECT * FROM ""oa23"" ORDER BY desc LIMIT 100","323744807676","323745033775","323745066270"
"ua19","oa24","SELECT * FROM ""oa24"" ORDER BY desc LIMIT 100","323745068323","323745297200","323745330677"
"ua19","oa25","SELECT * FROM ""oa25"" ORDER BY desc LIMIT 100","323745332833","323745559556","323745592561"
"ua19","oa26","SELECT * FROM ""oa26"" ORDER BY desc LIMIT 100","323745594683","323745823977","323745857624"
"ua19","oa27","SELECT * FROM ""oa27"" ORDER BY desc LIMIT 100","323745859693","323746086591","323746118730"
"ua19","oa28","SELECT * FROM ""oa28"" ORDER BY desc LIMIT 100","323746120826","323746349312","323746382726"
"ua20","oa20","SELECT * FROM ""oa20"" ORDER BY desc LIMIT 100","323746384885","323746613150","323746645768"
"ua20","oa21","SELECT * FROM ""oa21"" ORDER BY desc LIMIT 100","323746647840","323746892599","323746925823"
"ua20","oa22","SELECT * FROM ""oa22"" ORDER BY desc LIMIT 100","323746928047","323747159973","323747193328"
"ua20","oa23","SELECT * FROM ""oa23"" ORDER BY desc LIMIT 100","323747195500","323747429847","323747463184"
"ua20","oa24","SELECT * FROM ""oa24"" ORDER BY desc LIMIT 100","323747465296","323747698561","323747732012"
"ua20","oa25","SELECT * FROM ""oa25"" ORDER BY desc LIMIT 100","323747734123","323747966785","323748003922"
"ua20","oa26","SELECT * FROM ""oa26"" ORDER BY desc LIMIT 100","323748006172","323748240960","323748275831"
"ua20","oa27","SELECT * FROM ""oa27"" ORDER BY desc LIMIT 100","323748278062","323748510717","323748544395"
"ua20","oa28","SELECT * FROM ""oa28"" ORDER BY desc LIMIT 100","323748546511","323748781148","323748815702"
"ua20","oa29","SELECT * FROM ""oa29"" ORDER BY desc LIMIT 100","323748817952","323749050343","323749084030"
"ua21","oa21","SELECT * FROM ""oa21"" ORDER BY desc LIMIT 100","323749086324","323749322276","323749355766"
"ua21","oa22","SELECT * FROM ""oa22"" ORDER BY desc LIMIT 100","323749358024","323749590524","323749624197"
"ua21","oa23","SELECT * FROM ""oa23"" ORDER BY desc LIMIT 100","323749626289","323749860176","323749893505"
"ua21","oa24","SELECT * FROM ""oa24"" ORDER BY desc LIMIT 100","323749895640","323750144723","323750180619"
"ua21","oa25","SELECT * FROM ""oa25"" ORDER BY desc LIMIT 100","323750182810","323750415840","323750449162"
"ua21","oa26","SELECT * FROM ""oa26"" ORDER BY desc LIMIT 100","323750451296","323750685010","323750718909"
"ua21","oa27","SELECT * FROM ""oa27"" ORDER BY desc LIMIT 100","323750721018","323750953406","323750986621"
"ua21","oa28","SELECT * FROM ""oa28"" ORDER BY desc LIMIT 100","323750988741","323751223909","323751258086"
"ua21","oa29","SELECT * FROM ""oa29"" ORDER BY desc LIMIT 100","323751260445","323751493107","323751527582"
"ua21","oa30","SELECT * FROM ""oa30"" ORDER BY desc LIMIT 100","323751529698","323751766577","323751799856"
"ua22","oa22","SELECT * FROM ""oa22"" ORDER BY desc LIMIT 100","323751802108","323752061465","323752112179"
"ua22","oa23","SELECT * FROM ""oa23"" ORDER BY desc LIMIT 100","323752114434","323752348850","323752382331"
"ua22","oa24","SELECT * FROM ""oa24"" ORDER BY desc LIMIT 100","323752384536","323752617313","323752651072"
"ua22","oa25","SELECT * FROM ""oa25"" ORDER BY desc LIMIT 100","323752653254","323752887148","323752921192"
"ua22","oa26","SELECT * FROM ""oa26"" ORDER BY desc LIMIT 100","323752923383","323753155329","323753191582"
"ua22","oa27","SELECT * FROM ""oa27"" ORDER BY desc LIMIT 100","323753193716","323753426745","323753460264"
"ua22","oa28","SELECT * FROM ""oa28"" ORDER BY desc LIMIT 100","323753462427","323753696366","323753729883"
"ua22","oa29","SELECT * FROM ""oa29"" ORDER BY desc LIMIT 100","323753731985","323753964522","323753997616"
"ua22","oa30","SELECT * FROM ""oa30"" ORDER BY desc LIMIT 100","323753999745","323754234731","323754268922"
"ua22","oa31","SELECT * FROM ""oa31"" ORDER BY desc LIMIT 100","323754271088","323754502524","323754536509"
"ua23","oa23","SELECT * FROM ""oa23"" ORDER BY desc LIMIT 100","323754565458","323754858788","323754897327"
"ua23","oa24","SELECT * FROM ""oa24"" ORDER BY desc LIMIT 100","323754899749","323755188492","323755223073"
"ua23","oa25","SELECT * FROM ""oa25"" ORDER BY desc LIMIT 100","323755225354","323755459521","323755493109"
"ua23","oa26","SELECT * FROM ""oa26"" ORDER BY desc LIMIT 100","323755495329","323755726995","323755760888"
"ua23","oa27","SELECT * FROM ""oa27"" ORDER BY desc LIMIT 100","323755763015","323755996667","323756063839"
"ua23","oa28","SELECT * FROM ""oa28"" ORDER BY desc LIMIT 100","323756066826","323756318214","323756352276"
"ua23","oa29","SELECT * FROM ""oa29"" ORDER BY desc LIMIT 100","323756354467","323756587520","323756621964"
"ua23","oa30","SELECT * FROM ""oa30"" ORDER BY desc LIMIT 100","323756624098","323756858476","323756891867"
"ua23","oa31","SELECT * FROM ""oa31"" ORDER BY desc LIMIT 100","323756894006","323757126434","323757160426"
"ua23","oa32","SELECT * FROM ""oa32"" ORDER BY desc LIMIT 100","323757162562","323757396940","323757431244"
"ua24","oa24","SELECT * FROM ""oa24"" ORDER BY desc LIMIT 100","323757433570","323757667394","323757700860"
"ua24","oa25","SELECT * FROM ""oa25"" ORDER BY desc LIMIT 100","323757703015","323757938180","323757972467"
"ua24","oa26","SELECT * FROM ""oa26"" ORDER BY desc LIMIT 100","323757974646","323758206848","323758240975"
"ua24","oa27","SELECT * FROM ""oa27"" ORDER BY desc LIMIT 100","323758243098","323758477602","323758511065"
"ua24","oa28","SELECT * FROM ""oa28"" ORDER BY desc LIMIT 100","323758513277","323758745670","323758780108"
"ua24","oa29","SELECT * FROM ""oa29"" ORDER BY desc LIMIT 100","323758782290","323759016100","323759049989"
"ua24","oa30","SELECT * FROM ""oa30"" ORDER BY desc LIMIT 100","323759052149","323759285847","323759319719"
"ua24","oa31","SELECT * FROM ""oa31"" ORDER BY desc LIMIT 100","323759321913","323759554516","323759588473"
"ua24","oa32","SELECT * FROM ""oa32"" ORDER BY desc LIMIT 100","323759590615","323759824688","323759858325"
